anime_id,name,genre,type,episodes,rating,members,profile
11703,Code:Breaker,"Action, Comedy, School, Shounen, Super Power, Supernatural",TV,13.0,7.03,135255,"Action, Comedy, School, Shounen, Super Power, Supernatural TV Code:Breaker"
891,Dragon Ball Movie 2: Majinjou no Nemuri Hime,"Action, Adventure, Comedy, Fantasy, Sci-Fi, Shounen, Super Power",Movie,1.0,7.03,27194,"Action, Adventure, Comedy, Fantasy, Sci-Fi, Shounen, Super Power Movie Dragon Ball Movie 2: Majinjou no Nemuri Hime"
12035,Dwaejiui Wang,"Drama, Psychological, Seinen, Thriller",Movie,1.0,7.03,2697,"Drama, Psychological, Seinen, Thriller Movie Dwaejiui Wang"
9347,Fortune Arterial: Akai Yakusoku - Tadoritsuita Basho,"Comedy, Fantasy, Harem, Romance, Vampire",OVA,1.0,7.03,18682,"Comedy, Fantasy, Harem, Romance, Vampire OVA Fortune Arterial: Akai Yakusoku - Tadoritsuita Basho"
1929,Futari wa Precure: Max Heart,"Action, Comedy, Fantasy, Magic, Shoujo",TV,47.0,7.03,7189,"Action, Comedy, Fantasy, Magic, Shoujo TV Futari wa Precure: Max Heart"
981,Ichigo 100% OVA,"Comedy, Ecchi, Harem, Romance, School, Shounen",OVA,4.0,7.03,19508,"Comedy, Ecchi, Harem, Romance, School, Shounen OVA Ichigo 100% OVA"
20945,Iron Kid,"Action, Adventure, Comedy, Sci-Fi",TV,26.0,7.03,908,"Action, Adventure, Comedy, Sci-Fi TV Iron Kid"
11281,Keroro Gunsou: Mushakero Ohirome Sengoku Ranstar Dai Battle,"Action, Comedy, Mecha, Parody, Samurai, Shounen",Special,1.0,7.03,613,"Action, Comedy, Mecha, Parody, Samurai, Shounen Special Keroro Gunsou: Mushakero Ohirome Sengoku Ranstar Dai Battle"
5968,Kinnikuman II Sei: Ultimate Muscle 2,"Action, Comedy, Martial Arts, Sci-Fi, Shounen, Sports",TV,13.0,7.03,2019,"Action, Comedy, Martial Arts, Sci-Fi, Shounen, Sports TV Kinnikuman II Sei: Ultimate Muscle 2"
18045,Koi to Senkyo to Chocolate Special,"Drama, Romance, School",Special,1.0,7.03,15430,"Drama, Romance, School Special Koi to Senkyo to Chocolate Special"
1578,Koisuru Tenshi Angelique: Kokoro no Mezameru Toki,"Adventure, Comedy, Drama, Fantasy, Magic, Romance, Sci-Fi, Shoujo",TV,13.0,7.03,6786,"Adventure, Comedy, Drama, Fantasy, Magic, Romance, Sci-Fi, Shoujo TV Koisuru Tenshi Angelique: Kokoro no Mezameru Toki"
1032,Kumo no You ni Kaze no You ni,"Adventure, Drama, Historical, Romance",Movie,1.0,7.03,3536,"Adventure, Drama, Historical, Romance Movie Kumo no You ni Kaze no You ni"
33197,Lostorage Incited WIXOSS,"Game, Psychological",TV,12.0,7.03,21893,"Game, Psychological TV Lostorage Incited WIXOSS"
1415,Lupin III: Bye Bye Liberty - Kiki Ippatsu!,"Action, Adventure, Comedy, Shounen",Special,1.0,7.03,3235,"Action, Adventure, Comedy, Shounen Special Lupin III: Bye Bye Liberty - Kiki Ippatsu!"
9630,Mini Sengoku Basara Two: Tsukiyo no Katakura-kun,"Comedy, Historical",Special,7.0,7.03,3232,"Comedy, Historical Special Mini Sengoku Basara Two: Tsukiyo no Katakura-kun"
2613,Mirai Shounen Conan 2: Taiga Daibouken,"Adventure, Drama, Sci-Fi",TV,24.0,7.03,931,"Adventure, Drama, Sci-Fi TV Mirai Shounen Conan 2: Taiga Daibouken"
2235,Mizu no Kotoba,"Drama, Psychological, Sci-Fi",Special,1.0,7.03,15958,"Drama, Psychological, Sci-Fi Special Mizu no Kotoba"
1174,Munto,"Fantasy, Magic, Romance",OVA,1.0,7.03,12271,"Fantasy, Magic, Romance OVA Munto"
31442,Musaigen no Phantom World,"Action, Comedy, Fantasy, Slice of Life, Supernatural",TV,13.0,7.03,168482,"Action, Comedy, Fantasy, Slice of Life, Supernatural TV Musaigen no Phantom World"
229,Ninin ga Shinobuden,"Comedy, Martial Arts, Parody",TV,12.0,7.03,23125,"Comedy, Martial Arts, Parody TV Ninin ga Shinobuden"
28431,Pokemon Omega Ruby &amp; Alpha Sapphire: Mega Special Animation,"Action, Adventure, Fantasy, Kids",ONA,1.0,7.04,4068,"Action, Adventure, Fantasy, Kids ONA Pokemon Omega Ruby &amp; Alpha Sapphire: Mega Special Animation"
6201,Princess Lover!,"Comedy, Ecchi, Harem, School",TV,12.0,7.03,104098,"Comedy, Ecchi, Harem, School TV Princess Lover!"
1954,Rayearth,"Action, Adventure, Fantasy",OVA,3.0,7.03,9637,"Action, Adventure, Fantasy OVA Rayearth"
1942,Rocket Girls,"Adventure, Sci-Fi",TV,12.0,7.03,4794,"Adventure, Sci-Fi TV Rocket Girls"
28105,Shirobako Specials,"Adventure, Comedy",Special,2.0,7.03,11669,"Adventure, Comedy Special Shirobako Specials"
33491,Shounen Maid Special,"Comedy, Shoujo, Slice of Life",OVA,1.0,7.03,2480,"Comedy, Shoujo, Slice of Life OVA Shounen Maid Special"
508,Tottoko Hamtarou,"Adventure, Comedy, Kids",TV,296.0,7.03,29433,"Adventure, Comedy, Kids TV Tottoko Hamtarou"
1549,1000-nen Joou: Queen Millennia,"Adventure, Drama, Fantasy, Sci-Fi",Movie,1.0,7.02,2078,"Adventure, Drama, Fantasy, Sci-Fi Movie 1000-nen Joou: Queen Millennia"
2832,Ani*Kuri15,"Adventure, Comedy, Drama, Fantasy, Game, Magic, Martial Arts, Mecha, School, Sci-Fi, Slice of Life, Super Power, Supernatural",Special,15.0,7.02,12926,"Adventure, Comedy, Drama, Fantasy, Game, Magic, Martial Arts, Mecha, School, Sci-Fi, Slice of Life, Super Power, Supernatural Special Ani*Kuri15"
971,Astro Boy: Tetsuwan Atom,"Action, Adventure, Kids, Mecha, Sci-Fi, Shounen, Super Power",TV,50.0,7.02,9331,"Action, Adventure, Kids, Mecha, Sci-Fi, Shounen, Super Power TV Astro Boy: Tetsuwan Atom"
4999,Asu no Yoichi!,"Comedy, Ecchi, Harem, Martial Arts, Romance, Shounen",TV,12.0,7.02,110748,"Comedy, Ecchi, Harem, Martial Arts, Romance, Shounen TV Asu no Yoichi!"
23369,Bakuman. 2nd Season Special,Comedy,Special,1.0,7.02,6812,Comedy Special Bakuman. 2nd Season Special
1668,Bakuten Shoot Beyblade G Revolution,"Action, Adventure, Comedy, Sci-Fi, Shounen, Sports",TV,52.0,7.02,22429,"Action, Adventure, Comedy, Sci-Fi, Shounen, Sports TV Bakuten Shoot Beyblade G Revolution"
1186,Battle Athletess Daiundoukai (TV),"Action, Adventure, Comedy, Drama, School, Sci-Fi, Shounen, Sports",TV,26.0,7.02,4806,"Action, Adventure, Comedy, Drama, School, Sci-Fi, Shounen, Sports TV Battle Athletess Daiundoukai (TV)"
8440,Black Lagoon Omake,Comedy,Special,7.0,7.02,33923,Comedy Special Black Lagoon Omake
3456,Candy☆Boy: Side Story For Archive,"Romance, School, Shoujo Ai",ONA,1.0,7.02,20294,"Romance, School, Shoujo Ai ONA Candy☆Boy: Side Story For Archive"
2118,Captain Tsubasa: Europe Daikessen,"Action, Shounen, Sports",Movie,1.0,7.02,2819,"Action, Shounen, Sports Movie Captain Tsubasa: Europe Daikessen"
1890,Clover,"Drama, Fantasy, Music, Sci-Fi, Shoujo",Music,1.0,7.02,8524,"Drama, Fantasy, Music, Sci-Fi, Shoujo Music Clover"
10116,Crayon Shin-chan Movie 19: Arashi wo Yobu Ougon no Spy Daisakusen,Comedy,Movie,1.0,7.02,795,Comedy Movie Crayon Shin-chan Movie 19: Arashi wo Yobu Ougon no Spy Daisakusen
956,Daikuu Maryuu Gaiking,"Adventure, Mecha, Sci-Fi, Shounen",TV,44.0,7.02,919,"Adventure, Mecha, Sci-Fi, Shounen TV Daikuu Maryuu Gaiking"
24169,Detective Conan: The Fugitive Kogorou Mouri,"Comedy, Mystery",ONA,1.0,7.02,2403,"Comedy, Mystery ONA Detective Conan: The Fugitive Kogorou Mouri"
3031,Digimon Frontier: Ornismon Fukkatsu!!,"Adventure, Comedy, Drama, Fantasy, Shounen",Movie,1.0,7.02,11973,"Adventure, Comedy, Drama, Fantasy, Shounen Movie Digimon Frontier: Ornismon Fukkatsu!!"
993,Dual Parallel! Trouble Adventures Special,"Comedy, Drama, Harem, Mecha, Romance, Sci-Fi",Special,1.0,7.02,3631,"Comedy, Drama, Harem, Mecha, Romance, Sci-Fi Special Dual Parallel! Trouble Adventures Special"
7559,Fate/stay night TV Reproduction,"Action, Fantasy, Magic, Romance, Shounen, Supernatural",OVA,2.0,7.02,23498,"Action, Fantasy, Magic, Romance, Shounen, Supernatural OVA Fate/stay night TV Reproduction"
126,Futakoi Alternative,"Comedy, Drama, Romance",TV,13.0,7.02,21516,"Comedy, Drama, Romance TV Futakoi Alternative"
3519,Garakuta-doori no Stain,Comedy,TV,13.0,7.02,641,Comedy TV Garakuta-doori no Stain
4240,Ginga Senpuu Braiger,"Action, Adventure, Mecha, Space",TV,39.0,7.02,886,"Action, Adventure, Mecha, Space TV Ginga Senpuu Braiger"
12481,Gregory Horror Show: The Second Guest,"Comedy, Demons, Horror, Mystery, Supernatural, Vampire",TV,25.0,7.02,603,"Comedy, Demons, Horror, Mystery, Supernatural, Vampire TV Gregory Horror Show: The Second Guest"
2230,Hana no Ko Lunlun,"Drama, Magic, Shoujo",TV,50.0,7.02,2080,"Drama, Magic, Shoujo TV Hana no Ko Lunlun"
11161,Hoshizora e Kakaru Hashi: Kakaru ka? Gakuensai ni Koi no Hashi,"Comedy, Ecchi, Romance, School",Special,1.0,7.02,17770,"Comedy, Ecchi, Romance, School Special Hoshizora e Kakaru Hashi: Kakaru ka? Gakuensai ni Koi no Hashi"
642,Ichigo 100%: Koi ga Hajimaru?! Satsuei Gasshuku - Yureru Kokoro ga Higashi e Nishi e,"Ecchi, Romance, Shounen",Special,1.0,7.02,13415,"Ecchi, Romance, Shounen Special Ichigo 100%: Koi ga Hajimaru?! Satsuei Gasshuku - Yureru Kokoro ga Higashi e Nishi e"
1192,Kakurenbo,"Horror, Psychological, Supernatural",Movie,1.0,7.02,22853,"Horror, Psychological, Supernatural Movie Kakurenbo"
2487,Kyouryuu Boukenki Jura Tripper,"Adventure, Drama, Fantasy, Sci-Fi",TV,39.0,7.02,756,"Adventure, Drama, Fantasy, Sci-Fi TV Kyouryuu Boukenki Jura Tripper"
10213,Maji de Watashi ni Koi Shinasai!,"Comedy, Ecchi, Harem, Martial Arts, Romance, School, Super Power",TV,12.0,7.02,116683,"Comedy, Ecchi, Harem, Martial Arts, Romance, School, Super Power TV Maji de Watashi ni Koi Shinasai!"
2501,Papuwa,"Adventure, Comedy",TV,26.0,7.02,973,"Adventure, Comedy TV Papuwa"
2201,Pokemon Advanced Generation: Pokemon Ranger to Umi no Ouji Manaphy,"Action, Adventure, Drama, Fantasy, Kids",Movie,1.0,7.02,34055,"Action, Adventure, Drama, Fantasy, Kids Movie Pokemon Advanced Generation: Pokemon Ranger to Umi no Ouji Manaphy"
212,Project A-Ko,"Action, Adventure, Comedy, Mecha, Sci-Fi, Super Power",Movie,1.0,7.02,7846,"Action, Adventure, Comedy, Mecha, Sci-Fi, Super Power Movie Project A-Ko"
11227,Rinne no Lagrange,"Action, Comedy, Mecha, Sci-Fi",TV,12.0,7.02,41486,"Action, Comedy, Mecha, Sci-Fi TV Rinne no Lagrange"
29317,Saenai Heroine no Sodatekata: Ai to Seishun no Service Kai,"Comedy, Ecchi, Harem, Romance",Special,1.0,7.01,41444,"Comedy, Ecchi, Harem, Romance Special Saenai Heroine no Sodatekata: Ai to Seishun no Service Kai"
419,Samurai Deeper Kyou,"Adventure, Comedy, Historical, Shounen, Supernatural",TV,26.0,7.02,38580,"Adventure, Comedy, Historical, Shounen, Supernatural TV Samurai Deeper Kyou"
8677,Sangokushi (1985),Historical,Special,1.0,7.02,231,Historical Special Sangokushi (1985)
11751,"Senki Zesshou Symphogear: Meteoroid-Falling, Burning, and Disappear, Then...","Action, Music, Sci-Fi",TV,13.0,7.02,47588,"Action, Music, Sci-Fi TV Senki Zesshou Symphogear: Meteoroid-Falling, Burning, and Disappear, Then..."
7375,Shakugan no Shana S Specials,"Comedy, Parody",Special,4.0,7.02,18190,"Comedy, Parody Special Shakugan no Shana S Specials"
2578,TaoTao Ehonkan Sekai Doubutsu Banashi,"Adventure, Comedy, Fantasy, Kids",TV,52.0,7.02,656,"Adventure, Comedy, Fantasy, Kids TV TaoTao Ehonkan Sekai Doubutsu Banashi"
1587,Tenpou Ibun: Ayakashi Ayashi,"Demons, Historical, Supernatural",TV,25.0,7.02,10364,"Demons, Historical, Supernatural TV Tenpou Ibun: Ayakashi Ayashi"
2715,Totsuzen! Neko no Kuni Banipal Witt,Adventure,Movie,1.0,7.02,1138,Adventure Movie Totsuzen! Neko no Kuni Banipal Witt
1540,"Touch: Miss Lonely Yesterday - Are kara, Kimi wa...","Romance, Shounen, Sports",Special,1.0,7.02,1627,"Romance, Shounen, Sports Special Touch: Miss Lonely Yesterday - Are kara, Kimi wa..."
1111,Vandread: Gekitou-hen,"Action, Adventure, Comedy, Ecchi, Mecha, Sci-Fi, Space",OVA,1.0,7.02,5170,"Action, Adventure, Comedy, Ecchi, Mecha, Sci-Fi, Space OVA Vandread: Gekitou-hen"
31909,Wakaba*Girl: Onsen Tsukaritai,"Comedy, Slice of Life",Special,1.0,7.02,4284,"Comedy, Slice of Life Special Wakaba*Girl: Onsen Tsukaritai"
1024,Weiß Kreuz OVA,"Action, Drama",OVA,2.0,7.02,4296,"Action, Drama OVA Weiß Kreuz OVA"
1248,Zone of the Enders: Idolo,"Action, Drama, Mecha, Military, Romance, Sci-Fi, Space",OVA,1.0,7.02,5564,"Action, Drama, Mecha, Military, Romance, Sci-Fi, Space OVA Zone of the Enders: Idolo"
29223,Aldnoah.Zero Extra Archives,"Action, Mecha, Sci-Fi",Special,1.0,7.01,6895,"Action, Mecha, Sci-Fi Special Aldnoah.Zero Extra Archives"
5755,Aoki Ryuusei SPT Layzner OVA,"Action, Mecha, Military, Sci-Fi, Shounen, Space",OVA,3.0,7.01,740,"Action, Mecha, Military, Sci-Fi, Shounen, Space OVA Aoki Ryuusei SPT Layzner OVA"
492,Armitage III: Dual-Matrix,"Action, Adventure, Mecha, Sci-Fi",Movie,1.0,7.01,11524,"Action, Adventure, Mecha, Sci-Fi Movie Armitage III: Dual-Matrix"
405,Blood: The Last Vampire,"Horror, Supernatural, Vampire",Movie,1.0,7.01,67778,"Horror, Supernatural, Vampire Movie Blood: The Last Vampire"
2122,Captain Tsubasa: Saikyou no Teki! Holland Youth,"Action, Shounen, Sports",OVA,1.0,7.01,2313,"Action, Shounen, Sports OVA Captain Tsubasa: Saikyou no Teki! Holland Youth"
3690,Chou Hatsumei Boy Kanipan,"Adventure, Comedy, Mecha, Romance",TV,21.0,7.01,382,"Adventure, Comedy, Mecha, Romance TV Chou Hatsumei Boy Kanipan"
2055,Coo: Tooi Umi kara Kita Coo,"Adventure, Drama, Mystery, Slice of Life",Movie,1.0,7.01,850,"Adventure, Drama, Mystery, Slice of Life Movie Coo: Tooi Umi kara Kita Coo"
2722,Crusher Joe: The Movie,"Action, Adventure, Sci-Fi, Space",Movie,1.0,7.01,2018,"Action, Adventure, Sci-Fi, Space Movie Crusher Joe: The Movie"
12565,Fate/Prototype,"Action, Fantasy, Magic, Romance, Shounen, Supernatural",OVA,1.0,7.01,43469,"Action, Fantasy, Magic, Romance, Shounen, Supernatural OVA Fate/Prototype"
5136,Flag Director&#039;s Edition: Issenman no Kufura no Kiroku,Action,Movie,1.0,7.01,987,Action Movie Flag Director&#039;s Edition: Issenman no Kufura no Kiroku
6734,Ginga Tetsudou 999: Eien no Tabibito Emeraldas,"Sci-Fi, Space",Special,1.0,7.01,799,"Sci-Fi, Space Special Ginga Tetsudou 999: Eien no Tabibito Emeraldas"
3854,Ginga Tetsudou Monogatari: Wasurerareta Toki no Wakusei,"Drama, Sci-Fi, Space",OVA,4.0,7.01,1236,"Drama, Sci-Fi, Space OVA Ginga Tetsudou Monogatari: Wasurerareta Toki no Wakusei"
7109,Gyouten Ningen Batsealer,"Action, Adventure, Fantasy, Magic",TV,52.0,7.01,201,"Action, Adventure, Fantasy, Magic TV Gyouten Ningen Batsealer"
3710,Hakaba Kitarou,"Horror, Supernatural",TV,11.0,7.01,6649,"Horror, Supernatural TV Hakaba Kitarou"
3227,Harukanaru Toki no Naka de 3: Kurenai no Tsuki,"Action, Fantasy, Historical, Military, Shoujo",Special,1.0,7.01,2355,"Action, Fantasy, Historical, Military, Shoujo Special Harukanaru Toki no Naka de 3: Kurenai no Tsuki"
4190,Harukanaru Toki no Naka de 3: Kurenai no Tsuki Special,"Comedy, Fantasy, Shoujo",Special,1.0,7.01,1010,"Comedy, Fantasy, Shoujo Special Harukanaru Toki no Naka de 3: Kurenai no Tsuki Special"
31234,Himouto! Umaru-chanS,"Comedy, Seinen, Slice of Life",Special,12.0,7.01,17038,"Comedy, Seinen, Slice of Life Special Himouto! Umaru-chanS"
5043,Hurricane Live! 2032,Music,Special,6.0,7.01,1039,Music Special Hurricane Live! 2032
8277,Hyakka Ryouran: Samurai Girls,"Action, Comedy, Ecchi, Harem, Samurai, School",TV,12.0,7.01,99201,"Action, Comedy, Ecchi, Harem, Samurai, School TV Hyakka Ryouran: Samurai Girls"
641,Ichigo 100% Special 2,"Comedy, Ecchi, Romance, Shounen",Special,1.0,7.01,13562,"Comedy, Ecchi, Romance, Shounen Special Ichigo 100% Special 2"
20423,Kamisama no Inai Nichiyoubi: Kioku,"Fantasy, Mystery",Special,1.0,7.01,18722,"Fantasy, Mystery Special Kamisama no Inai Nichiyoubi: Kioku"
5914,Kanamemo,"Comedy, Ecchi, Shoujo Ai, Slice of Life",TV,13.0,7.01,23757,"Comedy, Ecchi, Shoujo Ai, Slice of Life TV Kanamemo"
15783,Lupin III: Touhou Kenbunroku - Another Page,"Action, Adventure, Comedy, Mystery, Shounen",Special,1.0,7.01,1773,"Action, Adventure, Comedy, Mystery, Shounen Special Lupin III: Touhou Kenbunroku - Another Page"
193,Maburaho,"Comedy, Drama, Ecchi, Harem, Magic, Romance, School",TV,24.0,7.01,61004,"Comedy, Drama, Ecchi, Harem, Magic, Romance, School TV Maburaho"
2016,Mermaid Forest OVA,"Drama, Fantasy, Horror, Mystery",OVA,1.0,7.01,3708,"Drama, Fantasy, Horror, Mystery OVA Mermaid Forest OVA"
1040,Mizuiro Jidai,"Shoujo, Slice of Life",TV,47.0,7.01,1519,"Shoujo, Slice of Life TV Mizuiro Jidai"
9693,Moshidora,"Drama, Sports",TV,10.0,7.01,15952,"Drama, Sports TV Moshidora"
3615,Neo Angelique Abyss,"Comedy, Fantasy, Harem, Romance, Shoujo",TV,13.0,7.01,24149,"Comedy, Fantasy, Harem, Romance, Shoujo TV Neo Angelique Abyss"
5023,Ninpuu Kamui Gaiden,"Action, Adventure, Historical, Martial Arts, Samurai",TV,26.0,7.01,650,"Action, Adventure, Historical, Martial Arts, Samurai TV Ninpuu Kamui Gaiden"
561,Sakura Taisen,"Adventure, Mecha, Sci-Fi, Shounen",TV,25.0,7.01,11293,"Adventure, Mecha, Sci-Fi, Shounen TV Sakura Taisen"
1166,Sakura Taisen: Gouka Kenran,"Adventure, Mecha, Sci-Fi, Shounen",OVA,6.0,7.01,2410,"Adventure, Mecha, Sci-Fi, Shounen OVA Sakura Taisen: Gouka Kenran"
4332,Seigi wo Aisuru Mono Gekkou Kamen,"Action, Mystery",TV,39.0,7.01,282,"Action, Mystery TV Seigi wo Aisuru Mono Gekkou Kamen"
2029,Sirius no Densetsu,"Drama, Fantasy, Romance",Movie,1.0,7.01,2007,"Drama, Fantasy, Romance Movie Sirius no Densetsu"
20021,Sword Art Online: Extra Edition,"Action, Adventure, Fantasy, Game, Romance",Special,1.0,7.0,121722,"Action, Adventure, Fantasy, Game, Romance Special Sword Art Online: Extra Edition"
12727,Thermae Romae Specials,"Comedy, Historical, Seinen",Special,2.0,7.01,1953,"Comedy, Historical, Seinen Special Thermae Romae Specials"
2493,Touch 3: Kimi ga Toorisugita Ato ni - Don&#039;t Pass Me By,"Drama, School, Sports",Movie,1.0,7.01,1032,"Drama, School, Sports Movie Touch 3: Kimi ga Toorisugita Ato ni - Don&#039;t Pass Me By"
1129,UFO Princess Valkyrie: Special,"Comedy, Romance, Sci-Fi",Special,1.0,7.01,2495,"Comedy, Romance, Sci-Fi Special UFO Princess Valkyrie: Special"
1481,"Urusei Yatsura: Haru da, Tobidase!","Action, Adventure, Comedy, Drama, Romance, Sci-Fi",Special,2.0,7.01,1815,"Action, Adventure, Comedy, Drama, Romance, Sci-Fi Special Urusei Yatsura: Haru da, Tobidase!"
30355,Wakaba*Girl,"Comedy, School, Slice of Life",TV,13.0,7.01,22773,"Comedy, School, Slice of Life TV Wakaba*Girl"
11837,Zetman,"Action, Drama, Horror, Romance, Sci-Fi, Seinen, Supernatural",TV,13.0,7.01,65633,"Action, Drama, Horror, Romance, Sci-Fi, Seinen, Supernatural TV Zetman"
9547,Alps no Shoujo Heidi (1979),"Drama, Historical, Slice of Life",Movie,1.0,7.0,1480,"Drama, Historical, Slice of Life Movie Alps no Shoujo Heidi (1979)"
3631,Aoi Blink,"Adventure, Fantasy",TV,39.0,7.0,931,"Adventure, Fantasy TV Aoi Blink"
750,Binchou-tan,"Comedy, Slice of Life",TV,12.0,7.0,6960,"Comedy, Slice of Life TV Binchou-tan"
6246,Black Jack: Sora kara Kita Kodomo,Drama,OVA,1.0,7.0,1595,Drama OVA Black Jack: Sora kara Kita Kodomo
25437,Brothers Conflict OVA,"Harem, Romance, Shoujo",OVA,2.0,7.0,10286,"Harem, Romance, Shoujo OVA Brothers Conflict OVA"
2684,Buzzer Beater 2nd Season,"Action, Sci-Fi, Shounen, Sports",TV,13.0,7.0,5193,"Action, Sci-Fi, Shounen, Sports TV Buzzer Beater 2nd Season"
2121,Captain Tsubasa: Sekai Daikessen!! Jr. World Cup,"Action, Shounen, Sports",Movie,1.0,7.0,2334,"Action, Shounen, Sports Movie Captain Tsubasa: Sekai Daikessen!! Jr. World Cup"
32483,Cheer Danshi!!,"School, Sports",TV,12.0,7.0,29219,"School, Sports TV Cheer Danshi!!"
514,Cossette no Shouzou,"Drama, Horror, Magic, Psychological, Romance, Supernatural",OVA,3.0,7.0,40318,"Drama, Horror, Magic, Psychological, Romance, Supernatural OVA Cossette no Shouzou"
22699,Dragon Ball Z: Zenbu Misemasu Toshi Wasure Dragon Ball Z!,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Slice of Life, Super Power",Special,1.0,7.0,4153,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Slice of Life, Super Power Special Dragon Ball Z: Zenbu Misemasu Toshi Wasure Dragon Ball Z!"
124,Fushigi Yuugi: Eikouden,"Adventure, Drama, Fantasy, Romance, Shoujo",OVA,4.0,7.0,11740,"Adventure, Drama, Fantasy, Romance, Shoujo OVA Fushigi Yuugi: Eikouden"
9154,Kindaichi Shounen no Jikenbo: Satsuriku no Deep Blue,"Mystery, Shounen",Movie,1.0,7.0,631,"Mystery, Shounen Movie Kindaichi Shounen no Jikenbo: Satsuriku no Deep Blue"
2215,Kishin Taisen Gigantic Formula,"Mecha, Sci-Fi",TV,26.0,7.0,4633,"Mecha, Sci-Fi TV Kishin Taisen Gigantic Formula"
5091,Manga Sarutobi Sasuke,"Adventure, Comedy, Historical, Supernatural",TV,24.0,7.0,523,"Adventure, Comedy, Historical, Supernatural TV Manga Sarutobi Sasuke"
3462,Minky Momo in Yume ni Kakeru Hashi,"Drama, Shoujo, Slice of Life",OVA,1.0,7.0,600,"Drama, Shoujo, Slice of Life OVA Minky Momo in Yume ni Kakeru Hashi"
1917,Mobile Suit Gundam MS IGLOO: The Hidden One Year War,"Mecha, Military, Sci-Fi, Space",OVA,3.0,7.0,8274,"Mecha, Military, Sci-Fi, Space OVA Mobile Suit Gundam MS IGLOO: The Hidden One Year War"
33546,Monster Strike: Mermaid Rhapsody,"Action, Fantasy, Game",ONA,1.0,7.0,854,"Action, Fantasy, Game ONA Monster Strike: Mermaid Rhapsody"
1792,Overman King Gainer,"Action, Adventure, Mecha, Sci-Fi, Shounen",TV,26.0,7.0,6551,"Action, Adventure, Mecha, Sci-Fi, Shounen TV Overman King Gainer"
13377,Recorder to Randoseru Re♪,"Comedy, School, Seinen, Slice of Life",TV,13.0,7.0,17283,"Comedy, School, Seinen, Slice of Life TV Recorder to Randoseru Re♪"
19365,Samurai Flamenco,"Action, Comedy, Parody",TV,22.0,7.0,74324,"Action, Comedy, Parody TV Samurai Flamenco"
30806,Schwarzesmarken,"Action, Drama, Historical, Mecha, Military, Sci-Fi",TV,12.0,7.0,51632,"Action, Drama, Historical, Mecha, Military, Sci-Fi TV Schwarzesmarken"
884,Shin Angyo Onshi,"Action, Fantasy",Movie,1.0,7.0,13231,"Action, Fantasy Movie Shin Angyo Onshi"
19841,Super Seisyun Brothers,"Comedy, Josei, Slice of Life",TV,14.0,7.0,18072,"Comedy, Josei, Slice of Life TV Super Seisyun Brothers"
3248,Tenpou Ibun: Ayakashi Ayashi - Ayashi Shinkyoku,"Action, Drama, Historical, Supernatural",Special,5.0,7.0,1892,"Action, Drama, Historical, Supernatural Special Tenpou Ibun: Ayakashi Ayashi - Ayashi Shinkyoku"
21851,Tesagure! Bukatsumono Encore,"Parody, School, Slice of Life",TV,12.0,7.0,2084,"Parody, School, Slice of Life TV Tesagure! Bukatsumono Encore"
